Video, Frame ID, hole count, invalid_percentage, speckle_percentage, incomplete, time_spent_ms,  number_of_disparities
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,0, 1920, 19.8104, 60.7982, 0, 285, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,1, 1999, 19.1803, 65.0682, 0, 283, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,2, 2052, 18.1854, 73.145, 0, 283, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,3, 2139, 17.3743, 73.8225, 0, 284, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,4, 1942, 16.7084, 68.4938, 0, 284, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,5, 2010, 16.6439, 68.5876, 1, 286, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,6, 1993, 15.38, 75.1425, 0, 288, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,7, 1943, 15.9797, 78.246, 0, 291, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,8, 1843, 17.3779, 76.8238, 0, 293, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,9, 1779, 18.5265, 78.5831, 1, 297, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,10, 1635, 19.71, 78.0888, 1, 299, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,11, 1654, 20.688, 74.6499, 1, 305, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,12, 1721, 20.4915, 83.1764, 1, 309, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,13, 1748, 21.3226, 81.7875, 1, 312, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,14, 1698, 21.6942, 83.018, 1, 313, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,15, 1685, 21.1243, 80.4491, 1, 314, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,16, 1712, 21.4824, 81.5622, 1, 317, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,17, 1742, 21.8323, 79.0154, 1, 318, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,18, 1727, 21.246, 79.5926, 1, 319, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,19, 1858, 21.7061, 78.4401, 1, 317, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,20, 1813, 21.5767, 79.9568, 1, 317, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,21, 1887, 20.9797, 80.684, 1, 316, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,22, 1738, 20.7373, 80.757, 1, 317, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,23, 1850, 21.4775, 73.4812, 1, 318, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,24, 1743, 20.668, 79.2419, 1, 318, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,25, 1695, 20.4303, 76.4505, 1, 356, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,26, 1766, 20.5459, 81.2809, 1, 324, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,27, 1812, 20.0397, 80.3486, 1, 318, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,28, 1686, 21.3296, 80.5892, 1, 319, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,29, 1841, 21.0831, 72.3341, 1, 357, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,30, 1796, 20.8149, 75.3021, 1, 362, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,31, 1668, 20.8346, 74.6342, 1, 325, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,32, 1721, 20.6907, 81.5958, 1, 388, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,33, 1718, 21.0814, 74.1228, 1, 333, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,34, 1773, 21.5534, 78.1999, 1, 321, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,35, 1749, 20.2099, 80.1377, 1, 354, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,36, 1864, 20.5292, 76.908, 1, 355, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,37, 1865, 20.8882, 73.3586, 1, 317, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,38, 1866, 20.3439, 74.3807, 1, 313, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,39, 1959, 22.0042, 74.4152, 1, 314, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,40, 1966, 20.5438, 75.7705, 1, 316, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,41, 1826, 19.2324, 79.6529, 1, 372, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,42, 1827, 19.0764, 79.929, 1, 319, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,43, 1774, 19.3222, 79.8418, 1, 309, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,44, 1799, 20.1522, 78.1688, 1, 306, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,45, 1730, 19.8526, 79.519, 1, 304, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,46, 1714, 20.2354, 81.7405, 0.5, 341, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,47, 1739, 20.5858, 80.5528, 0.5, 313, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,48, 1675, 21.1835, 74.6614, 0.5, 310, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,49, 1722, 21.2363, 79.4324, 0.5, 312, 128
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,0, 1890, 20.7673, 61.2401, 0, 302, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,1, 1916, 20.2215, 65.1658, 0, 297, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,2, 2048, 19.3692, 72.8308, 0, 298, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,3, 2011, 18.3588, 69.3043, 0, 297, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,4, 1967, 17.555, 68.1026, 0, 298, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,5, 1909, 17.4003, 67.5251, 1, 302, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,6, 1953, 16.4454, 74.6037, 0.5, 303, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,7, 1840, 17.2014, 78.2509, 0.5, 307, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,8, 1750, 19.2085, 76.8981, 0.5, 310, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,9, 1656, 20.73, 78.5795, 1, 312, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,10, 1549, 22.4782, 75.3901, 1, 315, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,11, 1562, 23.9239, 75.0013, 1, 320, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,12, 1559, 23.5093, 75.5522, 1, 325, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,13, 1605, 24.582, 74.4136, 1, 328, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,14, 1600, 24.8046, 73.4332, 1, 329, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,15, 1602, 24.3145, 73.8954, 1, 332, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,16, 1601, 24.5912, 72.4087, 1, 334, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,17, 1609, 25.2096, 69.0478, 1, 329, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,18, 1558, 24.6651, 72.011, 1, 333, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,19, 1756, 24.848, 70.3117, 1, 333, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,20, 1650, 25.0224, 75.3097, 1, 334, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,21, 1683, 24.0291, 71.0159, 1, 334, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,22, 1611, 23.7671, 72.591, 1, 332, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,23, 1681, 24.4034, 71.7006, 1, 333, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,24, 1664, 23.4146, 71.9941, 1, 333, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,25, 1630, 23.2444, 76.0806, 1, 372, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,26, 1638, 23.2844, 75.8936, 1, 339, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,27, 1677, 22.9853, 75.8601, 1, 335, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,28, 1620, 23.8728, 75.207, 1, 336, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,29, 1656, 23.9767, 72.3961, 1, 375, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,30, 1688, 23.9515, 73.4455, 1, 380, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,31, 1627, 23.8116, 73.9752, 1, 340, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,32, 1617, 23.9065, 78.8442, 1, 404, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,33, 1724, 23.8881, 75.4974, 1, 347, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,34, 1682, 24.5286, 73.3254, 1, 337, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,35, 1650, 23.2152, 76.9064, 1, 368, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,36, 1696, 23.5827, 70.1728, 1, 371, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,37, 1714, 23.941, 68.1904, 1, 334, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,38, 1695, 23.6437, 71.5197, 1, 328, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,39, 1767, 25.4269, 71.1132, 1, 330, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,40, 1720, 24.0807, 74.0795, 1, 330, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,41, 1646, 22.6113, 77.7038, 1, 388, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,42, 1636, 22.3795, 76.3067, 1, 335, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,43, 1642, 22.6194, 68.3546, 1, 325, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,44, 1663, 23.2823, 72.1441, 1, 320, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,45, 1589, 22.7899, 73.2922, 1, 319, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,46, 1565, 23.5075, 75.3043, 1, 361, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,47, 1582, 24.0499, 73.8852, 1, 332, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,48, 1498, 24.3984, 74.8003, 1, 327, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,49, 1561, 24.5875, 74.4719, 1, 328, 144
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,0, 1799, 21.5894, 61.514, 0, 315, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,1, 1813, 21.085, 62.8455, 0, 311, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,2, 1895, 20.4589, 71.2983, 0.5, 312, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,3, 1973, 19.426, 68.1579, 0, 312, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,4, 1846, 18.679, 67.5894, 0, 312, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,5, 1781, 18.1165, 65.7244, 1, 315, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,6, 1894, 17.5326, 76.1768, 0.5, 318, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,7, 1765, 18.384, 77.8644, 0.5, 320, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,8, 1609, 20.9298, 79.9039, 1, 324, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,9, 1567, 22.9186, 77.9514, 1, 329, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,10, 1440, 24.6965, 76.7044, 1, 331, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,11, 1532, 26.594, 74.8963, 1, 339, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,12, 1426, 26.9572, 72.9695, 1, 339, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,13, 1475, 27.7678, 72.773, 1, 343, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,14, 1452, 28.1557, 72.3034, 1, 345, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,15, 1413, 27.9512, 70.9265, 1, 347, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,16, 1442, 28.2922, 70.7, 1, 350, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,17, 1447, 28.8673, 68.3618, 1, 348, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,18, 1363, 28.3443, 70.6426, 1, 348, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,19, 1512, 28.6486, 69.1092, 1, 349, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,20, 1463, 28.7155, 68.4415, 1, 348, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,21, 1533, 27.9073, 69.6544, 1, 346, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,22, 1441, 27.5658, 71.9888, 1, 345, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,23, 1497, 28.1266, 70.8388, 1, 346, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,24, 1495, 27.1162, 71.1352, 1, 348, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,25, 1529, 26.7643, 75.2088, 1, 389, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,26, 1485, 26.699, 75.4624, 1, 354, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,27, 1517, 26.3975, 75.4739, 1, 349, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,28, 1489, 27.3106, 73.7039, 1, 349, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,29, 1506, 27.4583, 71.0487, 1, 390, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,30, 1577, 27.1957, 74.4231, 1, 398, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,31, 1523, 27.0817, 75.228, 1, 358, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,32, 1475, 27.1941, 76.3505, 1, 423, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,33, 1551, 27.1393, 71.078, 1, 363, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,34, 1613, 27.7645, 73.2718, 1, 353, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,35, 1504, 26.7193, 71.9837, 1, 388, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,36, 1531, 26.9276, 66.7325, 1, 388, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,37, 1522, 27.6228, 64.9664, 1, 350, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,38, 1551, 27.3868, 62.5082, 1, 345, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,39, 1545, 29.2733, 61.5618, 1, 348, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,40, 1487, 27.8106, 66.503, 1, 347, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,41, 1438, 26.6491, 69.3421, 1, 408, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,42, 1454, 26.1752, 69.1357, 1, 350, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,43, 1441, 26.2429, 70.6782, 1, 339, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,44, 1477, 26.71, 70.5323, 1, 335, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,45, 1397, 26.3547, 72.6734, 1, 334, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,46, 1441, 26.7626, 75.3596, 1, 377, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,47, 1436, 27.3109, 74.3305, 1, 349, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,48, 1450, 27.4454, 73.5376, 1, 344, 160
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,49, 1452, 27.6373, 73.8128, 1, 344, 160
