Video, Frame ID, hole count, invalid_percentage, speckle_percentage, incomplete, time_spent_ms  speckleRange
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,17, 1810, 18.8664, 96.9265, 0, 296, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,18, 1755, 17.983, 96.6696, 0, 296, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,19, 1902, 18.8778, 97.1531, 0, 296, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,20, 1875, 18.8297, 96.3669, 0, 296, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,21, 1852, 19.0222, 93.3031, 0, 296, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,22, 1758, 18.3828, 96.2934, 0, 295, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,23, 1849, 19.0883, 93.4999, 0, 296, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,24, 1817, 18.4585, 92.8974, 0, 296, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,25, 1773, 18.2138, 95.803, 0, 296, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,26, 1813, 18.6165, 96.5462, 0, 297, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,27, 1822, 18.4767, 95.4921, 0, 296, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,28, 1740, 20.2276, 92.3482, 0, 296, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,29, 1820, 19.3538, 92.2527, 0, 296, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,30, 1847, 20.3394, 92.0847, 0, 297, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,31, 1678, 20.3265, 96.4854, 0, 296, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,32, 1692, 19.8871, 95.2565, 0, 296, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,33, 1746, 19.6157, 92.6371, 0, 296, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,34, 1771, 20.1994, 91.1716, 0, 296, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,35, 1764, 18.6292, 92.6377, 0, 296, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,36, 1816, 18.3336, 96.1785, 0, 295, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,37, 1899, 19.0106, 95.5949, 0, 296, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,38, 1800, 19.4772, 94.4059, 0, 296, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,39, 1954, 20.2153, 96.477, 0, 297, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,40, 1945, 18.6279, 95.0395, 0, 296, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,41, 1784, 18.5309, 93.3704, 0, 296, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,42, 1887, 18.7806, 96.5045, 0, 296, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,43, 1824, 18.4922, 94.0778, 0, 297, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,44, 1837, 20.2567, 95.8721, 0, 296, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,45, 1811, 18.982, 95.8207, 0, 296, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,46, 1801, 19.6973, 92.8132, 0, 296, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,47, 1840, 19.8525, 96.2795, 0, 297, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,48, 1778, 20.7036, 94.2973, 0, 296, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,49, 1876, 20.6257, 95.2331, 0, 296, 7
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,0, 1629, 27.3599, 82.2627, 0, 298, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,1, 1631, 25.7217, 86.5643, 0, 297, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,2, 1615, 25.8325, 84.0342, 0, 298, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,3, 1600, 25.3339, 81.1336, 0, 297, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,4, 1591, 23.1771, 75.9879, 0, 297, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,5, 1598, 29.3914, 76.5871, 1, 299, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,6, 1579, 21.7741, 83.0509, 0, 297, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,7, 1713, 19.6612, 90.1127, 0, 296, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,8, 1684, 19.3599, 92.0854, 0, 296, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,9, 1654, 18.3948, 88.8547, 0, 296, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,10, 1667, 17.4273, 90.5407, 0, 295, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,11, 1885, 16.5837, 95.1882, 0, 296, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,12, 1779, 17.068, 95.9572, 0, 296, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,13, 1820, 17.1829, 96.6517, 0, 295, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,14, 1784, 17.4033, 97.0945, 0, 296, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,15, 1792, 16.6207, 93.5972, 0, 295, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,16, 1754, 17.2365, 94.1112, 0, 295, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,17, 1898, 17.6823, 97.2067, 0, 296, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,18, 1851, 16.7645, 97.0634, 0, 296, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,19, 1963, 17.8716, 96.6656, 0, 296, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,20, 1943, 17.9099, 96.92, 0, 296, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,21, 1934, 17.9989, 93.0895, 0, 296, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,22, 1860, 17.1525, 96.1902, 0, 295, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,23, 1917, 17.9523, 92.9218, 0, 296, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,24, 1910, 17.2906, 94.4723, 0, 296, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,25, 1874, 16.9698, 96.2465, 0, 296, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,26, 1908, 17.4164, 97.5221, 0, 296, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,27, 1891, 17.4092, 95.0894, 0, 296, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,28, 1846, 18.8767, 95.4817, 0, 296, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,29, 1901, 18.3966, 95.935, 0, 296, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,30, 1954, 18.9677, 91.7139, 0, 296, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,31, 1763, 18.5924, 96.2546, 0, 295, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,32, 1774, 18.5215, 94.9999, 0, 295, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,33, 1820, 18.5953, 92.4183, 0, 297, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,34, 1825, 19.2991, 90.7822, 0, 296, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,35, 1863, 17.3853, 95.6617, 0, 295, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,36, 1889, 17.2755, 96.5215, 0, 296, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,37, 1964, 18.0176, 95.2327, 0, 296, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,38, 1876, 18.2891, 94.9046, 0, 296, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,39, 2054, 19.1102, 96.0774, 0, 297, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,40, 2040, 17.3442, 95.4577, 0, 296, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,41, 1883, 17.2967, 92.8868, 0, 296, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,42, 2000, 17.2606, 96.0381, 0, 296, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,43, 1929, 16.998, 93.7031, 0, 296, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,44, 1991, 18.4953, 95.8799, 0, 296, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,45, 1936, 17.7263, 95.9819, 0, 296, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,46, 1893, 18.4533, 94.9005, 0, 296, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,47, 1920, 18.6806, 96.1971, 0, 296, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,48, 1863, 19.5216, 94.714, 0, 297, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,49, 1941, 19.6072, 95.3325, 0, 296, 8
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,0, 1715, 26.1115, 81.6547, 0, 298, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,1, 1733, 24.3247, 85.9156, 0, 298, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,2, 1726, 24.171, 83.8397, 0, 297, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,3, 1674, 23.8929, 79.8976, 0, 298, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,4, 1684, 21.8842, 75.0131, 0, 297, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,5, 1713, 27.8143, 75.9545, 1, 297, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,6, 1637, 20.6734, 82.4381, 0, 298, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,7, 1794, 18.5147, 91.1953, 0, 297, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,8, 1763, 18.2432, 91.9267, 0, 296, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,9, 1742, 17.0908, 88.2956, 0, 297, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,10, 1723, 16.6829, 90.2743, 0, 296, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,11, 1944, 15.6357, 95.2678, 0, 295, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,12, 1838, 16.1049, 95.6504, 0, 296, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,13, 1875, 16.2601, 96.3423, 0, 295, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,14, 1855, 16.4165, 97.0401, 0, 295, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,15, 1861, 15.6902, 93.415, 0, 296, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,16, 1845, 16.2113, 93.6626, 0, 295, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,17, 1966, 16.9238, 97.0145, 0, 296, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,18, 1912, 15.8517, 98.0667, 0, 297, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,19, 2024, 17.0063, 97.6676, 0, 296, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,20, 2000, 17.0061, 96.5289, 0, 297, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,21, 1986, 17.0207, 93.4292, 0, 297, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,22, 1909, 16.1697, 95.9918, 0, 295, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,23, 2002, 16.8087, 92.837, 0, 297, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,24, 1980, 16.3553, 94.3464, 0, 297, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,25, 1938, 16.1198, 96.0708, 0, 296, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,26, 1995, 16.3846, 97.4474, 0, 296, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,27, 1967, 16.3367, 94.7007, 0, 296, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,28, 1944, 17.7865, 96.0262, 0, 296, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,29, 2025, 17.1976, 96.8551, 0, 296, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,30, 2024, 17.7974, 91.3088, 0, 297, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,31, 1880, 17.1534, 96.009, 0, 296, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,32, 1863, 17.2713, 94.5253, 0, 297, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,33, 1913, 17.2647, 95.5839, 0, 296, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,34, 1924, 18.1348, 90.6647, 0, 298, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,35, 1933, 16.4566, 95.3369, 0, 296, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,36, 1941, 16.3962, 96.3537, 0, 295, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,37, 2005, 17.2901, 94.8624, 0, 296, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,38, 1977, 17.0577, 94.9038, 0, 299, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,39, 2117, 17.9937, 95.5118, 0, 296, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,40, 2103, 16.4741, 97.0394, 0, 297, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,41, 1947, 16.3034, 92.4506, 0, 296, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,42, 2071, 16.3515, 96.3684, 0, 296, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,43, 1988, 16.0193, 95.2972, 0, 296, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,44, 2088, 17.1757, 95.1708, 0, 298, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,45, 2001, 16.7649, 95.9572, 0, 296, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,46, 2026, 17.1354, 94.6482, 0, 297, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,47, 2010, 17.4652, 96.2919, 0, 297, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,48, 1963, 18.2219, 94.5424, 0, 295, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,49, 2024, 18.3366, 94.8772, 0, 297, 9
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,0, 1810, 24.8543, 80.957, 0, 297, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,1, 1811, 23.1506, 85.4371, 0, 297, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,2, 1822, 23.0075, 83.2556, 0, 298, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,3, 1782, 22.646, 79.0842, 0, 298, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,4, 1777, 20.5922, 74.0932, 0, 296, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,5, 1816, 26.5071, 75.32, 1, 298, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,6, 1747, 19.4444, 86.7249, 0, 297, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,7, 1893, 17.442, 90.5866, 0, 296, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,8, 1867, 16.8903, 91.4891, 0, 296, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,9, 1805, 16.2191, 87.8548, 0, 297, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,10, 1784, 15.7084, 89.8193, 0, 295, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,11, 2000, 14.9026, 95.1377, 0, 295, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,12, 1882, 15.2878, 95.3268, 0, 297, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,13, 1931, 15.5556, 96.0936, 0, 295, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,14, 1922, 15.5523, 96.9579, 0, 296, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,15, 1901, 15.0309, 93.121, 0, 297, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,16, 1895, 15.555, 93.4867, 0, 295, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,17, 2033, 16.1592, 96.6803, 0, 296, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,18, 1970, 15.1464, 97.8642, 0, 296, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,19, 2097, 16.0854, 97.4055, 0, 296, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,20, 2058, 16.0671, 96.0583, 0, 296, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,21, 2031, 16.1649, 93.3145, 0, 296, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,22, 1960, 15.5281, 95.8057, 0, 295, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,23, 2050, 16.1476, 92.6676, 0, 296, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,24, 2033, 15.5112, 94.0965, 0, 297, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,25, 2015, 15.0781, 95.6715, 0, 296, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,26, 2071, 15.5342, 97.3552, 0, 296, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,27, 2046, 15.5429, 94.6773, 0, 295, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,28, 2027, 16.7645, 96.4391, 0, 296, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,29, 2111, 16.18, 96.9243, 0, 296, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,30, 2083, 16.9619, 90.9904, 0, 297, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,31, 1963, 16.0465, 95.8795, 0, 295, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,32, 1935, 16.4518, 94.5538, 0, 295, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,33, 2005, 16.1445, 95.2045, 0, 296, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,34, 2008, 17.1422, 90.096, 0, 297, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,35, 2017, 15.5626, 94.9441, 0, 296, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,36, 1970, 15.711, 96.345, 0, 295, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,37, 2081, 16.3771, 94.4097, 0, 296, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,38, 2054, 16.1863, 94.7759, 0, 297, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,39, 2179, 17.1258, 95.3345, 0, 296, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,40, 2141, 15.7543, 96.8655, 0, 296, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,41, 2015, 15.4337, 92.6059, 0, 296, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,42, 2098, 15.667, 96.2425, 0, 297, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,43, 2050, 15.0915, 94.8965, 0, 296, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,44, 2153, 16.1811, 94.8201, 0, 296, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,45, 2047, 16.0999, 95.8005, 0, 297, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,46, 2097, 16.0347, 94.1658, 0, 296, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,47, 2074, 16.4802, 95.9443, 0, 298, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,48, 2013, 17.3013, 94.5019, 0, 296, 10
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,49, 2105, 17.4816, 94.5652, 0, 296, 10
